"hhid","Income","FamSize","college","retired","cluster","choice","PPkStk","PBBStk","PFlStk","PHseStk","PGenStk","PImpStk","PSSTub","PPkTub","PFlTub","PHseTub"
2131813,32.5,3,0,0,6,7,0.63,0.67,1.09,0.57,0.36,0.92,0.85,1.09,1.2,0.53
2131813,32.5,3,0,0,6,7,0.63,0.67,0.99,0.57,0.36,0.94,0.85,1.09,1.18,0.59
2131813,32.5,3,0,0,6,7,0.63,0.67,1.02,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.54,1.03,0.57,0.33,0.79,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.61,0.99,0.57,0.36,0.73,0.85,1.09,1.19,0.58
2131813,32.5,3,0,0,6,7,0.62,0.61,0.99,0.53,0.36,0.71,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,7,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2131813,32.5,3,0,0,6,1,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,7,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,7,0.58,0.25,0.99,0.27,0.33,0.92,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,7,0.58,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,4,0.58,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,7,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,7,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2131813,32.5,3,0,0,6,7,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2131813,32.5,3,0,0,6,7,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2131813,32.5,3,0,0,6,7,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2131813,32.5,3,0,0,6,7,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2131813,32.5,3,0,0,6,7,0.58,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2131961,12.5,4,0,0,9,1,0.67,0.67,1.08,0.57,0.49,0.9,0.85,0.98,1.17,0.6
2131961,12.5,4,0,0,9,1,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.58
2131961,12.5,4,0,0,9,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2131961,12.5,4,0,0,9,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2131961,12.5,4,0,0,9,1,0.29,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
2131961,12.5,4,0,0,9,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2131961,12.5,4,0,0,9,1,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2131961,12.5,4,0,0,9,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2131961,12.5,4,0,0,9,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2131961,12.5,4,0,0,9,1,0.58,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2131961,12.5,4,0,0,9,1,0.5,0.39,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2131961,12.5,4,0,0,9,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2131961,12.5,4,0,0,9,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2132035,32.5,3,0,0,6,1,0.63,0.67,0.99,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2132035,32.5,3,0,0,6,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2132035,32.5,3,0,0,6,8,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2132035,32.5,3,0,0,6,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2132035,32.5,3,0,0,6,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2132035,32.5,3,0,0,6,1,0.29,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2132035,32.5,3,0,0,6,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2132068,17.5,2,0,0,7,7,0.67,0.67,1.08,0.57,0.53,0.83,0.85,0.98,1.17,0.59
2132068,17.5,2,0,0,7,4,0.63,0.67,0.99,0.57,0.53,0.93,0.85,0.98,1.17,0.5
2132068,17.5,2,0,0,7,7,0.63,0.67,0.99,0.57,0.53,0.93,0.85,0.98,1.17,0.5
2132068,17.5,2,0,0,7,4,0.63,0.67,0.99,0.57,0.39,0.92,0.85,0.99,1.17,0.5
2132068,17.5,2,0,0,7,7,0.63,0.67,1.04,0.57,0.39,0.94,0.85,0.98,1.17,0.5
2132068,17.5,2,0,0,7,7,0.58,0.58,0.99,0.45,0.33,0.75,0.85,1.08,1.19,0.59
2132068,17.5,2,0,0,7,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2132068,17.5,2,0,0,7,4,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2132134,27.5,3,0,0,1,1,0.5,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2132134,27.5,3,0,0,1,7,0.63,0.67,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.58
2132134,27.5,3,0,0,1,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2132134,27.5,3,0,0,1,2,0.39,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2132241,17.5,1,0,0,7,1,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2132241,17.5,1,0,0,7,1,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2132241,17.5,1,0,0,7,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2132340,2.5,3,0,0,3,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2132340,2.5,3,0,0,3,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2132340,2.5,3,0,0,3,1,0.19,0.46,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2132472,22.5,3,0,0,4,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
2132472,22.5,3,0,0,4,4,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
2132472,22.5,3,0,0,4,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2132472,22.5,3,0,0,4,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2132472,22.5,3,0,0,4,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2132472,22.5,3,0,0,4,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2132738,7.5,1,0,0,3,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2132738,7.5,1,0,0,3,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2132738,7.5,1,0,0,3,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2132738,7.5,1,0,0,3,1,0.29,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
2132738,7.5,1,0,0,3,2,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2132738,7.5,1,0,0,3,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2132738,7.5,1,0,0,3,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2132738,7.5,1,0,0,3,1,0.25,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2132738,7.5,1,0,0,3,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2132738,7.5,1,0,0,3,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2132738,7.5,1,0,0,3,1,0.39,0.55,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2132738,7.5,1,0,0,3,1,0.19,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2132738,7.5,1,0,0,3,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2132795,17.5,2,0,1,7,1,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2132795,17.5,2,0,1,7,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2132795,17.5,2,0,1,7,1,0.5,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2132795,17.5,2,0,1,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2132795,17.5,2,0,1,7,1,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
2132795,17.5,2,0,1,7,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2133058,27.5,2,0,1,1,3,0.63,0.59,1.08,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2133058,27.5,2,0,1,1,9,0.63,0.59,1.09,0.57,0.45,0.94,0.85,0.98,1.17,0.59
2133058,27.5,2,0,1,1,9,0.66,0.45,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2133058,27.5,2,0,1,1,9,0.63,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.47
2133058,27.5,2,0,1,1,9,0.63,0.59,0.99,0.57,0.36,0.88,0.85,1.09,1.19,0.59
2133058,27.5,2,0,1,1,9,0.62,0.5,1.13,0.57,0.36,0.93,0.85,1.16,1.19,0.59
2133058,27.5,2,0,1,1,2,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
2133058,27.5,2,0,1,1,9,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
2133058,27.5,2,0,1,1,9,0.62,0.5,1.09,0.58,0.34,1.07,0.85,1.1,1.19,0.63
2133058,27.5,2,0,1,1,9,0.62,0.61,0.99,0.57,0.36,0.73,0.85,1.09,1.19,0.58
2133058,27.5,2,0,1,1,9,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
2133058,27.5,2,0,1,1,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2133058,27.5,2,0,1,1,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2133058,27.5,2,0,1,1,9,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2133058,27.5,2,0,1,1,9,0.62,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2133058,27.5,2,0,1,1,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2133058,27.5,2,0,1,1,9,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2133058,27.5,2,0,1,1,9,0.5,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2133058,27.5,2,0,1,1,9,0.58,0.65,0.99,0.25,0.34,0.72,0.65,1.07,1.19,0.59
2133058,27.5,2,0,1,1,9,0.29,0.5,0.99,0.33,0.33,0.72,0.65,1.07,1.19,0.59
2133058,27.5,2,0,1,1,9,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.1,1.19,0.56
2133058,27.5,2,0,1,1,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2133058,27.5,2,0,1,1,9,0.19,0.5,0.99,0.29,0.34,0.69,0.63,1.07,1.19,0.56
2133058,27.5,2,0,1,1,3,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2133132,22.5,2,0,1,4,6,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
2133231,37.5,3,1,0,8,1,0.58,0.25,0.99,0.25,0.25,0.72,0.85,1.07,1.19,0.59
2133231,37.5,3,1,0,8,1,0.29,0.58,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2133231,37.5,3,1,0,8,1,0.58,0.58,0.99,0.38,0.33,0.69,0.79,1.12,1.19,0.56
2133231,37.5,3,1,0,8,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2133272,42.5,3,1,0,8,6,0.67,0.71,1.08,0.57,0.49,0.83,0.85,0.98,1.17,0.63
2133272,42.5,3,1,0,8,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2133272,42.5,3,1,0,8,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2133272,42.5,3,1,0,8,1,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2133298,27.5,4,0,0,1,5,0.63,0.66,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133298,27.5,4,0,0,1,5,0.63,0.66,0.99,0.57,0.36,0.89,0.85,1.09,1.19,0.59
2133298,27.5,4,0,0,1,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
2133298,27.5,4,0,0,1,4,0.62,0.61,1.04,0.28,0.36,0.74,0.85,1.09,1.19,0.59
2133298,27.5,4,0,0,1,5,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2133298,27.5,4,0,0,1,2,0.58,0.58,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2133298,27.5,4,0,0,1,4,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2133298,27.5,4,0,0,1,4,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2133330,22.5,4,0,0,2,10,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2133330,22.5,4,0,0,2,5,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2133330,22.5,4,0,0,2,5,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,5,0.63,0.67,1.09,0.57,0.36,0.92,0.85,1.09,1.2,0.53
2133330,22.5,4,0,0,2,5,0.63,0.67,0.99,0.57,0.36,0.94,0.85,1.09,1.18,0.59
2133330,22.5,4,0,0,2,10,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,4,0.62,0.5,0.99,0.28,0.36,0.75,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2133330,22.5,4,0,0,2,1,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
2133330,22.5,4,0,0,2,1,0.5,0.58,0.99,0.45,0.33,0.71,0.85,1.07,1.19,0.59
2133330,22.5,4,0,0,2,2,0.58,0.45,1.02,0.25,0.34,0.92,0.85,1.07,1.19,0.59
2133330,22.5,4,0,0,2,7,0.58,0.25,0.99,0.29,0.33,0.7,0.5,1.07,1.19,0.57
2133330,22.5,4,0,0,2,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2133496,42.5,5,1,0,8,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133496,42.5,5,1,0,8,6,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
2133496,42.5,5,1,0,8,6,0.62,0.5,1.09,0.29,0.38,0.75,0.85,1.09,1.19,0.59
2133496,42.5,5,1,0,8,6,0.62,0.5,0.99,0.31,0.36,0.75,0.85,1.1,1.19,0.59
2133496,42.5,5,1,0,8,6,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2133496,42.5,5,1,0,8,6,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2133496,42.5,5,1,0,8,6,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2133496,42.5,5,1,0,8,6,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2133496,42.5,5,1,0,8,6,0.5,0.5,0.99,0.45,0.34,0.72,0.85,1.08,1.19,0.74
2133496,42.5,5,1,0,8,6,0.5,0.5,0.99,0.19,0.34,0.72,0.85,1.08,1.19,0.74
2133496,42.5,5,1,0,8,6,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2133496,42.5,5,1,0,8,6,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2133496,42.5,5,1,0,8,6,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.2,0.59
2133496,42.5,5,1,0,8,6,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.54
2133496,42.5,5,1,0,8,6,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2133496,42.5,5,1,0,8,6,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2133496,42.5,5,1,0,8,6,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2133645,7.5,2,0,1,5,7,0.62,0.76,1.09,0.57,0.33,0.89,0.85,1.09,1.18,0.59
2133645,7.5,2,0,1,5,5,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
2133645,7.5,2,0,1,5,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2133645,7.5,2,0,1,5,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2133702,7.5,1,0,1,3,1,0.58,0.53,0.99,0.33,0.33,0.72,0.85,1.07,1.18,0.59
2133702,7.5,1,0,1,3,2,0.58,0.25,0.99,0.29,0.33,0.7,0.89,1.07,1.2,0.62
2133702,7.5,1,0,1,3,8,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.57
2133702,7.5,1,0,1,3,8,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2133793,7.5,1,0,1,3,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2133793,7.5,1,0,1,3,1,0.39,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2133843,27.5,2,1,1,1,2,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2133843,27.5,2,1,1,1,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
2133843,27.5,2,1,1,1,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2133843,27.5,2,1,1,1,2,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2133843,27.5,2,1,1,1,2,0.39,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2133868,42.5,3,0,0,8,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2133868,42.5,3,0,0,8,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2133983,12.5,3,0,0,9,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2133983,12.5,3,0,0,9,2,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
2133983,12.5,3,0,0,9,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2133983,12.5,3,0,0,9,2,0.62,0.5,1.09,0.58,0.34,1.07,0.85,1.1,1.19,0.63
2133983,12.5,3,0,0,9,4,0.62,0.61,1.09,0.28,0.36,0.75,0.85,1.09,1.19,0.59
2133983,12.5,3,0,0,9,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2133983,12.5,3,0,0,9,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2133983,12.5,3,0,0,9,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2133983,12.5,3,0,0,9,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2133983,12.5,3,0,0,9,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2133983,12.5,3,0,0,9,4,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2133983,12.5,3,0,0,9,1,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2133983,12.5,3,0,0,9,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2133983,12.5,3,0,0,9,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2134015,37.5,2,0,0,8,3,0.39,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2134015,37.5,2,0,0,8,9,0.39,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2134114,55,3,1,0,10,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2134114,55,3,1,0,10,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134114,55,3,1,0,10,5,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134114,55,3,1,0,10,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2134114,55,3,1,0,10,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2134114,55,3,1,0,10,4,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2134114,55,3,1,0,10,4,0.58,0.58,0.99,0.25,0.33,0.72,0.65,1.07,1.19,0.59
2134114,55,3,1,0,10,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2134114,55,3,1,0,10,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2134130,22.5,3,0,0,4,2,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2134130,22.5,3,0,0,4,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2134130,22.5,3,0,0,4,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2134130,22.5,3,0,0,4,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2134254,47.5,2,1,1,8,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2134254,47.5,2,1,1,8,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2134254,47.5,2,1,1,8,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134254,47.5,2,1,1,8,2,0.58,0.25,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2134304,12.5,2,0,1,9,7,0.62,0.67,1.09,0.57,0.36,0.93,0.75,1.09,1.19,0.59
2134304,12.5,2,0,1,9,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134304,12.5,2,0,1,9,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2134304,12.5,2,0,1,9,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2134346,22.5,4,0,0,2,1,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.1,1.19,0.59
2134346,22.5,4,0,0,2,1,0.62,0.61,1.09,0.57,0.34,1.07,0.85,1.09,1.19,0.59
2134346,22.5,4,0,0,2,7,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2134346,22.5,4,0,0,2,1,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2134346,22.5,4,0,0,2,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2134346,22.5,4,0,0,2,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134346,22.5,4,0,0,2,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134346,22.5,4,0,0,2,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2134346,22.5,4,0,0,2,1,0.29,0.45,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2134577,32.5,2,0,0,6,9,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2134577,32.5,2,0,0,6,3,0.62,0.61,0.99,0.49,0.33,0.75,0.65,1.09,1.19,0.59
2134577,32.5,2,0,0,6,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2134577,32.5,2,0,0,6,9,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2134577,32.5,2,0,0,6,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2134577,32.5,2,0,0,6,9,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2134577,32.5,2,0,0,6,3,0.58,0.44,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2134577,32.5,2,0,0,6,2,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2134577,32.5,2,0,0,6,1,0.39,0.55,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2134577,32.5,2,0,0,6,6,0.19,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2134577,32.5,2,0,0,6,9,0.19,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
